0	170.874
0.05	170.873
0.1	170.872
0.166667	170.875
0.25	170.875
0.35	170.873
0.483333	170.876
0.633333	170.873
0.816667	170.873
0.833333	170.876
0.85	170.875
0.866667	170.875
0.883333	170.872
0.9	170.875
0.916667	170.874
0.933333	170.872
0.966667	170.872
1	170.874
1.05	170.874
1.1	170.873
1.16667	170.872
1.25	170.875
1.35	170.876
1.48333	170.875
1.63333	170.877
1.81667	170.872
2.05	170.875
2.33333	170.874
2.68333	170.877
3.11667	170.875
3.61667	170.873
4.13333	170.876
4.64972	170.874
5.16639	170.873
5.66639	170.88
6.18306	170.874
6.69972	170.875
7.21639	170.871
7.73306	170.876
8.23306	170.872
8.74944	170.873
9.26611	170.872
9.78278	170.876
10.2994	170.875
10.8161	170.878
11.3161	170.869
11.8328	170.878
12.3494	170.875
12.8661	170.875
13.3828	170.874
13.8992	170.881
14.4158	170.873
14.9158	170.878
15.4325	170.878
15.9492	170.882
16.4658	170.884
16.9658	170.878
17.4825	170.884
17.9992	170.877
18.5156	170.874
19.0322	170.878
19.5489	170.88
20.0656	170.875
20.5656	170.879
21.0822	170.886
21.5989	170.88
22.1156	170.875
22.6322	170.877
23.1322	170.879
23.6486	170.876
24.1653	170.869
24.6819	170.878
25.1986	170.876
25.7153	170.876
26.2153	170.879
26.7319	170.879
27.2486	170.878
27.7653	170.882
28.2817	170.885
28.7983	170.876
29.315	170.875
29.815	170.873
30.3317	170.874
30.8483	170.884
31.365	170.877
31.8817	170.877
32.3817	170.878
32.8869	170.878
33.3869	170.881
33.8869	170.874
34.4036	168.837
34.9203	168.585
35.4369	169.636
35.9369	170.093
36.4536	170.306
36.9581	170.418
37.4075	170.501
37.5586	168.378
37.5961	168.099
37.6408	167.806
37.6961	167.45
37.7656	167.004
37.8517	166.502
37.9575	166.145
38.0878	165.791
38.2489	165.159
38.4461	164.517
38.6906	163.388
38.9906	161.872
39.36	160.118
39.8156	158.475
40.3156	157.641
40.8156	156.629
41.3183	154.919
41.8208	153.901
