1.01353	1.007817947
26.8689	1.022605301
52.7242	1.04245006
78.5795	1.065491904
85	1.071633503
90	1.07652305
95	1.081503252
100	1.086571759
104.435	1.091139665
110	1.096965114
115	1.102286038
120	1.107687383
125	1.11316748
130.29	1.119049412
135	1.124357716
140	1.130064957
145	1.13584514
150	1.141696992
156.146	1.148986498
159.095	1.152521345
165	1.159670722
182.001	1.180771574
207.856	1.21426625
233.712	1.249358141
259.567	1.285949398
285.422	1.323960272
311.278	1.36332215
337.133	1.403970509
362.988	1.445852416
388.844	1.488920944
414.699	1.533129002
440.554	1.578438588
466.41	1.624815388
492.265	1.672222718
518.12	1.720631894
543.976	1.7700167
569.831	1.820347209
595.686	1.871601014
621.542	1.923757464
