0.000209426	9.88E-03
0.000219296	9.90E-03
0.000229631	9.89E-03
0.000240453	9.90E-03
0.000251785	9.89E-03
0.000263651	9.90E-03
0.000276077	9.89E-03
0.000289088	9.89E-03
0.000302712	9.91E-03
0.000316979	9.91E-03
0.000331917	9.91E-03
0.00034756	9.90E-03
0.00036394	9.89E-03
0.000381092	9.89E-03
0.000399052	9.90E-03
0.000417859	9.91E-03
0.000437552	9.90E-03
0.000458174	9.91E-03
0.000479767	9.90E-03
0.000502377	9.91E-03
0.000526054	9.90E-03
0.000550846	9.91E-03
0.000576806	9.90E-03
0.00060399	9.90E-03
0.000632456	9.90E-03
0.000662262	9.91E-03
0.000693474	9.91E-03
0.000726156	9.90E-03
0.000760379	9.90E-03
0.000796214	9.91E-03
0.000833739	9.91E-03
0.000873032	9.91E-03
0.000914176	9.91E-03
0.00095726	9.90E-03
0.001002374	9.91E-03
0.001049615	9.91E-03
0.001099082	9.92E-03
0.00115088	9.91E-03
0.001205119	9.87E-03
0.001261915	9.91E-03
0.001321387	9.91E-03
0.001383662	9.90E-03
0.001448872	9.94E-03
0.001517155	9.89E-03
0.001588656	9.88E-03
0.001663528	9.92E-03
0.001741927	9.93E-03
0.001824022	9.92E-03
0.001909985	9.90E-03
0.002	9.90E-03
0.002094257	9.93E-03
0.002192956	9.90E-03
0.002296307	9.93E-03
0.002404529	9.90E-03
0.002517851	9.93E-03
0.002636513	9.90E-03
0.002760769	9.92E-03
0.00289088	9.93E-03
0.003027122	9.91E-03
0.003169786	9.91E-03
0.003319174	9.91E-03
0.003475602	9.93E-03
0.003639402	9.92E-03
0.003810921	9.92E-03
0.003990525	9.92E-03
0.004178592	9.93E-03
0.004375523	9.92E-03
0.004581735	9.93E-03
0.004797666	9.92E-03
0.005023773	9.93E-03
0.005260536	9.92E-03
0.005508457	9.93E-03
0.005768063	9.93E-03
0.006039903	9.93E-03
0.006324555	9.93E-03
0.006622622	9.94E-03
0.006934737	9.94E-03
0.007261561	9.94E-03
0.007603788	9.94E-03
0.007962143	9.93E-03
0.008337388	9.94E-03
0.008730317	9.94E-03
0.009141764	9.94E-03
0.009572602	9.95E-03
0.010023745	9.95E-03
0.010496149	9.95E-03
0.010990817	9.95E-03
0.011508799	9.96E-03
0.012051192	9.96E-03
0.012619147	9.96E-03
0.013213869	9.97E-03
0.013836619	9.97E-03
0.014488719	9.97E-03
0.015171552	9.98E-03
0.015886565	9.98E-03
0.016635275	9.98E-03
0.017419272	9.99E-03
0.018240217	9.99E-03
0.019099852	9.99E-03
0.02	1.00E-02
0.020942571	1.00E-02
0.021929564	1.00E-02
0.022963072	1.00E-02
0.024045289	1.00E-02
0.025178508	1.00E-02
0.026365135	1.00E-02
0.027607685	1.00E-02
0.028908795	1.00E-02
0.030271225	1.01E-02
0.031697864	1.01E-02
0.033191738	1.01E-02
0.034756017	1.01E-02
0.036394017	1.01E-02
0.038109214	1.01E-02
0.039905246	1.01E-02
0.041785923	1.01E-02
0.043755232	1.01E-02
0.045817353	1.01E-02
0.047976658	1.01E-02
0.050237729	1.02E-02
0.05260536	1.02E-02
0.055084574	1.02E-02
0.05768063	1.02E-02
0.060399034	1.02E-02
0.063245553	1.02E-02
0.066226224	1.02E-02
0.06934737	1.03E-02
0.072615611	1.03E-02
0.076037879	1.03E-02
0.079621434	1.03E-02
0.083373877	1.03E-02
0.087303166	1.04E-02
0.091417638	1.04E-02
0.095726018	1.04E-02
0.100237447	1.04E-02
0.104961492	1.04E-02
0.109908175	1.05E-02
0.115087987	1.05E-02
0.120511917	1.05E-02
0.126191469	1.06E-02
0.13213869	1.06E-02
0.138366194	1.06E-02
0.144887192	1.07E-02
0.151715515	1.07E-02
0.158865647	1.08E-02
0.166352754	1.08E-02
0.174192718	1.09E-02
0.182402168	1.09E-02
0.190998517	1.10E-02
0.2	1.10E-02
0.20942571	1.11E-02
0.219295639	1.11E-02
0.229630724	1.12E-02
0.240452887	1.13E-02
0.251785082	1.14E-02
0.263651348	1.15E-02
0.276076853	1.15E-02
0.289087954	1.16E-02
0.30271225	1.17E-02
0.316978638	1.19E-02
0.331917381	1.20E-02
0.347560166	1.21E-02
0.363940172	1.22E-02
0.381092144	1.24E-02
0.399052463	1.26E-02
0.417859226	1.27E-02
0.437552325	1.29E-02
0.458173531	1.31E-02
0.479766584	1.34E-02
0.502377286	1.36E-02
0.526053598	1.39E-02
0.550845741	1.42E-02
0.576806301	1.46E-02
0.603990344	1.50E-02
0.632455532	1.54E-02
0.662262243	1.59E-02
0.693473701	1.65E-02
0.72615611	1.72E-02
0.760378793	1.81E-02
0.796214341	1.91E-02
0.833738767	2.04E-02
0.873031664	2.20E-02
0.914176379	2.43E-02
0.957260185	2.79E-02
1.002374467	3.43E-02
1.04961492	5.15E-02
1.099081748	9.02E-02
1.150879875	1.31E-01
1.205119172	1.70E-01
1.261914689	2.08E-01
1.321386896	2.43E-01
1.383661942	2.77E-01
1.44887192	3.10E-01
1.51715515	3.41E-01
1.588656469	3.71E-01
1.663527542	3.99E-01
1.74192718	4.26E-01
1.824021679	4.52E-01
1.909985172	4.76E-01
2	5.00E-01
