1.01353	0.075112299
26.8689	3.885980691
52.7242	8.749511635
78.5795	14.14608049
85	15.54906077
90	16.65680708
95	17.77718513
100	18.90966236
104.435	19.92390416
110	21.20901833
115	22.37504793
120	23.55146866
125	24.7379342
130.29	26.00379416
135	27.13973681
140	28.35449582
145	29.57813924
150	30.81042225
156.146	32.33664314
159.095	33.07335387
165	34.5568735
182.001	38.88773052
207.856	45.63204196
233.712	52.5503621
259.567	59.6266137
285.422	66.84834475
311.278	74.2052241
337.133	81.6876679
362.988	89.2881994
388.844	97.00036275
414.699	104.8176195
440.554	112.7349949
466.41	120.74809
492.265	128.8520465
518.12	137.0433367
543.976	145.3187925
569.831	153.6745837
595.686	162.1081001
621.542	170.6169733
