1.01353	1.027896557
26.8689	1.141958859
52.7242	1.306844217
78.5795	1.505519843
85	1.559249476
90	1.60219992
95	1.646088335
100	1.690887623
104.435	1.731366648
110	1.783120287
115	1.830508659
120	1.878717531
125	1.92772788
130.29	1.980433566
135	2.028082552
140	2.079394144
145	2.131441574
150	2.184210593
156.146	2.250043006
159.095	2.282003805
165	2.346715188
182.001	2.538189744
207.856	2.84334609
233.712	3.16428968
259.567	3.4999767
285.422	3.849560817
311.278	4.212320841
337.133	4.587589847
362.988	4.974820271
388.844	5.373529661
414.699	5.78324148
440.554	6.203569221
466.41	6.63416534
492.265	7.074664098
518.12	7.524777176
543.976	7.984241826
569.831	8.452762928
595.686	8.930117155
621.542	9.416099108
