1.01353	0.019573982
26.8689	1.01267192
52.7242	2.280089751
78.5795	3.686415252
85	4.052026626
90	4.340701138
95	4.632667435
100	4.927786732
104.435	5.192094322
110	5.526990229
115	5.830853147
120	6.137423955
125	6.446612405
130.29	6.776490738
135	7.072513109
140	7.389074729
145	7.707951593
150	8.0290799
156.146	8.42680731
159.095	8.61879135
165	9.005390974
182.001	10.13399599
207.856	11.89153813
233.712	13.69442627
259.567	15.53847076
285.422	17.42042666
311.278	19.33760169
337.133	21.28749834
362.988	23.2681682
388.844	25.2779289
414.699	27.31507652
440.554	29.37831472
466.41	31.4664971
492.265	33.5783576
518.12	35.71297695
543.976	37.86952954
569.831	40.04701723
595.686	42.24475983
621.542	44.46214011
