1.01353	1.025912091
26.8689	1.028495786
52.7242	1.031818836
78.5795	1.035538503
85	1.036510944
90	1.037280297
95	1.0380598
100	1.038849116
104.435	1.039557204
110	1.040455989
115	1.041273014
120	1.042098776
125	1.042933059
130.29	1.043824783
135	1.044626395
140	1.045485086
145	1.046351571
150	1.047225696
156.146	1.048310427
159.095	1.048834855
165	1.049892514
182.001	1.052992341
207.856	1.057854827
233.712	1.062885751
259.567	1.068074791
285.422	1.073413903
311.278	1.078896325
337.133	1.084515612
362.988	1.090266702
388.844	1.096145151
414.699	1.102146321
440.554	1.108266656
466.41	1.114502957
492.265	1.120851591
518.12	1.127309893
543.976	1.133875428
569.831	1.140545189
595.686	1.147317094
621.542	1.154189223
