1.01353	0.782959272
26.8689	40.5068768
52.7242	91.20359003
78.5795	147.4566101
85	162.081065
90	173.6280455
95	185.3066974
100	197.1114693
104.435	207.6837729
110	221.0796091
115	233.2341259
120	245.4969582
125	257.8644962
130.29	271.0596295
135	282.9005244
140	295.5629892
145	308.3180637
150	321.163196
156.146	337.0722924
159.095	344.751654
165	360.215639
182.001	405.3598395
207.856	475.6615251
233.712	547.7770509
259.567	621.5388306
285.422	696.8170666
311.278	773.5040675
337.133	851.4999336
362.988	930.7267278
388.844	1011.117156
414.699	1092.603061
440.554	1175.132589
466.41	1258.659884
492.265	1343.134304
518.12	1428.519078
543.976	1514.781182
569.831	1601.880689
595.686	1689.790393
621.542	1778.485604
